"id","prediction","predictions"
1027157,1701.02972170025,1447.4383155959
1027158,4651.18085778442,3858.34485022556
1027159,1869.34440159294,2427.90739088432
1027160,3525.78070196196,3116.96856856542
1027161,1273.50656458419,1045.94733851672
1027162,2176.66441293894,2520.73968967489
1027163,2058.61560669416,2133.82414571159
1027164,1055.01733305909,1043.90279600715
1027165,2313.53349402486,1866.0773035648
1027166,2378.75375319457,3198.72806033595
1027167,987.52225942272,887.875326286099
1027168,1126.93297784245,1132.52545004632
1027169,2278.99148401035,2611.93721648363
1027170,1981.62428644286,2452.80262774813
1027171,2364.54216526383,1980.99756000497
1027172,2937.08780822596,5047.3937254493
1027173,1666.32313937218,1753.93000131509
1027174,2079.50122380701,2427.78936072486
1027175,1536.37920272717,1651.67656120152
1027176,1562.23728357285,1670.07268910327
1027177,1617.68319495829,2398.1171718086
1027178,1779.85170470422,1550.28416811962
1027179,3675.56157696099,3476.12484325252
1027180,2089.25018183755,2719.52061101418
1027181,1504.86806112531,1911.44545239699
1027182,1294.61898899583,1461.18211967483
1027183,2396.75346109852,2757.44695681348
1027184,1391.00309384087,1512.27491042995
1027185,2191.59875483017,2217.57061964595
1027186,1058.29817510937,1064.19859201185
1027187,1190.06405051652,1414.58166876077
1027188,1930.55854518632,1868.23311009929
1027189,1409.43394987491,1659.44778317614
1027190,1076.08664546596,1189.37255761861
1027191,1093.3982075117,1049.82604039444
1027192,1161.60539440784,932.169267318024
1027193,1911.53742667003,2076.42226687456
1027194,1731.16400411785,1894.10273257763
1027195,1606.75804657769,1589.08594873512
1027196,4558.11050979333,4205.48475442799
1027197,5620.92156281561,6114.39755596764
1027198,2131.46595095486,2966.27157681048
1027199,2495.73458919212,2831.03486222837
1027200,1914.28012220604,1841.34941748904
1027201,1482.06006564016,1552.91464359068
1027202,1987.15275798167,2348.75072413329
1027203,1781.97655480309,2077.71103619033
1027204,1161.01263702217,1445.81042326766
1027205,1331.72170922959,1175.49299075586
1027206,2316.74148413906,2506.63470975912
1027207,1326.90311780305,1322.11458541358
1027208,1345.10287425176,1654.57188330166
1027209,3653.72218297369,4251.85566876589
1027210,1461.8897708925,1362.56417839072
1027211,3096.48122175322,3367.68026708858
1027212,2453.54613020206,2235.85507812079
1027213,1914.64517729011,2298.90657732616
1027214,1810.80934338511,1699.74585023181
1027215,2869.97932931417,2490.73835874453
1027216,982.921325659924,1019.64547207992
1027217,1365.94556999844,1438.22214173654
1027218,1035.03802964074,1025.84403888055
1027219,1778.40830355997,2223.17465996837
1027220,3509.97595356607,3935.8853754061
1027221,2244.08640706126,2044.17875036317
1027222,1152.86785699192,1161.58333075476
1027223,1498.84087848937,1536.50809920823
1027224,2467.91533433721,2979.65675127089
1027225,1151.00484749923,1400.5392819793
1027226,1115.79442404834,1156.28693339341
1027227,1255.39552330588,1179.88217127199
1027228,1756.06826797679,1991.15415937164
1027229,2700.12839324526,3262.73465041117
1027230,2223.59394570059,2432.2871853929
1027231,1813.80037784747,1853.62364850211
1027232,1785.28585106744,1764.95428225172
1027233,1560.64558580302,1985.10208151482
1027234,1723.99753708789,1406.33392958946
1027235,1496.79187898922,1423.67176158743
1027236,3029.35167771905,2866.95170974812
1027237,2454.33804308006,2520.1259041076
1027238,1871.98530290838,2137.7507411708
1027239,1798.74311781314,2200.00542279698
1027240,1214.87501923008,1210.74294836842
1027241,1631.30385753956,1776.98028940329
1027242,1705.54072926523,1678.56286210601
1027243,3298.40254350084,3916.85874043172
1027244,1535.95635404817,1401.02117219283
1027245,1334.76388491634,1345.96026796528
1027246,1315.90496214075,1613.92370270898
1027247,955.031704891364,1010.58010890949
1027248,1026.34517605145,1224.1013640525
1027249,2294.41185683354,2093.88810022096
1027250,2315.98472281288,2667.8531470083
1027251,1805.54451865027,1524.48907183415
1027252,1622.96999442163,1624.0355510326
1027253,1234.11713590561,1393.69387243265
1027254,1788.11691056496,2050.79725387435
1027255,2201.139429874,2633.39070413996
1027256,2365.02090545779,1458.37402547356
1027257,1084.42338974757,1145.63099074507
1027258,2813.31272408813,3591.42573655832
1027259,1804.81073497833,1770.85859838899
1027260,1670.36282937629,1843.56460546255
1027261,2067.08895942595,3548.12067535633
1027262,1064.17240223592,1462.20443268084
1027263,1553.39252974957,1702.27949723145
1027264,1688.50877647478,2043.53124176828
1027265,3453.69773686304,2892.30279540289
1027266,1173.15938902548,1247.76394508404
1027267,1298.28343146373,1466.46773479784
1027268,3344.71574587163,2825.96260710855
1027269,1841.1919660378,1994.93418675905
1027270,896.498145317023,960.974008412022
1027271,2097.74543725073,2359.77803685186
1027272,1175.22310288302,1362.48425229161
1027273,1023.93071744913,1174.85887973412
1027274,2443.44558104289,2818.36333577192
1027275,2211.61381184611,2040.66112734461
1027276,1563.81145519079,1841.21305843417
1027277,1290.82173730258,1416.18540314461
1027278,1995.16707715842,2094.17193580025
1027279,1936.05446564597,2232.07213312926
1027280,2124.95736714521,2073.12059265814
1027281,2070.56475028967,2162.97680417051
1027282,1480.45392994546,1561.53126557776
1027283,1197.17756314516,1133.26224392097
1027284,1795.94064403971,1894.13525420457
1027285,2892.77137910107,4069.40967358367
1027286,1874.35095170891,2305.28732761351
1027287,900.454948182621,841.432722724639
1027288,1286.24503320468,1590.31499834224
1027289,1454.66380911911,1282.7493707959
1027290,2028.79157158294,2320.71691007257
1027291,1989.62058206268,2251.2855584894
1027292,2984.9178822322,3693.7618456958
1027293,1745.95080613992,1787.92432057066
1027294,1927.5028313824,1866.95266617455
1027295,2739.82225180556,2582.20930334834
1027296,2044.36834374501,2557.46501881877
1027297,2114.1805459276,2036.43776923458
1027298,3610.60888251718,3886.14746632942
1027299,2390.20507575386,2628.87029561989
1027300,1766.3734585295,1560.11086596579
1027301,1928.66828445044,1894.91764093656
1027302,1528.17454966612,1281.55567283251
1027303,1950.60811138568,2017.49500668994
1027304,1706.41488129022,1706.42154362552
1027305,2338.10737357627,3043.65434551894
1027306,1445.21874848853,1402.91547749325
1027307,2033.36905241821,2023.68271773983
1027308,1791.36160758788,1679.46340452453
1027309,1846.29106034512,1858.32096181115
1027310,871.569848953919,1383.99072563489
1027311,1855.27273608131,1800.9106402623
1027312,1988.08361263412,1906.51813235913
1027313,1081.85532374163,1214.05527346718
1027314,1917.33077373644,1937.15314022921
1027315,1581.51252057385,1670.30390318799
1027316,1026.3165602388,1566.27996436913
1027317,2793.45960554305,3965.13269118106
1027318,2506.60988029952,2462.96414926309
1027319,1112.72113294352,1142.23555069576
1027320,1761.05260421214,1663.98540751979
1027321,2043.07938003842,2001.80644148778
1027322,1204.6147579071,1315.98714919792
1027323,1273.36099478217,1375.1757129412
1027324,1859.25667225577,2160.21547720966
1027325,2882.18735076501,2856.16827086672
1027326,2286.00472257237,2578.15808999289
1027327,2580.95343923688,2455.33131513785
1027328,1170.2585682839,1124.9010465227
1027329,2467.80505881717,2304.15675964764
1027330,2548.40087485024,3600.00401499215
1027331,1330.83138129514,1291.72353779552
1027332,1971.39760147753,2048.82044134444
1027333,747.926676247053,828.215403611619
1027334,2318.64376008615,2525.10912160206
1027335,2318.87495469719,2746.69740764295
1027336,3188.0412428879,3159.76427366728
1027337,2447.27339581255,2352.81765752315
1027338,1445.4433201,1832.96771243584
1027339,1328.92163026315,1677.17623669922
1027340,2270.64769786118,2044.39369141003
1027341,1155.77520406145,1230.44125587848
1027342,2606.45689876525,3354.58543644484
1027343,1606.41975007968,1607.55077839306
1027344,1382.85133341829,1609.19652547058
1027345,2195.71482976821,2294.77974245291
1027346,1169.54326599666,1172.10086031568
1027347,1669.29145483188,1604.13590586952
1027348,1494.43745212882,1582.29005341113
1027349,976.235584518044,831.294687179398
1027350,1476.75159143793,2135.54068815991
1027351,3908.92867161507,3916.89389187688
1027352,1162.51671867991,1298.11222678303
1027353,1505.07519311798,1405.55385672415
1027354,2378.41413695185,3403.31209651723
1027355,2818.52989483571,2445.4353989677
1027356,1813.31190323678,1837.53838891544
1027357,2356.5373385792,2289.99541650269
1027358,3050.29689542248,3362.04156882775
1027359,1082.3338824852,1147.78112667352
1027360,3130.72585145713,3884.07107428832
1027361,2336.39148263335,2129.99385527051
1027362,3234.9302590704,3806.47038610544
1027363,1143.83174171005,1254.42598563801
1027364,1840.14554706613,2048.37754384002
1027365,1140.37200279812,1201.01941725257
1027366,1343.26603879365,1268.52665483363
1027367,1686.22334614151,1932.67961009931
1027368,1248.99359193655,1400.64328571951
1027369,2286.90585441863,2289.57824255107
1027370,1896.86815544977,1924.65576688179
1027371,2811.30471657664,2893.63242069874
1027372,1543.42929458843,1607.6594436617
1027373,3335.82554236527,3614.62604543684
1027374,1556.85429145808,1537.42735906971
1027375,2248.17451926164,2666.90910440657
1027376,2592.58045602733,2998.06676055549
1027377,3287.93777118299,3395.88438759712
1027378,3045.16141025835,2901.65087025872
1027379,1883.21050583561,1572.96381081447
1027380,1025.85822722374,1314.44153074618
1027381,2330.74850039544,2019.68625311886
1027382,1277.27903952024,1299.44059391479
1027383,1173.90671132958,1132.93463549696
1027384,3361.41045001156,3470.47212898712
1027385,3281.58437068289,3525.4446163458
1027386,1832.2711699843,1739.16185388096
1027387,1517.68246457134,1708.57707354049
1027388,2129.92940511237,2431.71750019679
1027389,2146.47994085297,2203.20237849978
1027390,1433.89785063191,1069.36992904411
1027391,2303.2779994439,2482.83602224278
1027392,1330.17247508554,1651.60621869616
1027393,1467.20108023884,1605.9128799428
1027394,2307.76938539075,2652.31039067035
1027395,1485.54280115099,1639.25875600162
1027396,1619.52556739717,1597.65102466812
1027397,2753.33333704212,3360.32860252666
1027398,1034.15694939915,1375.01653100731
1027399,2118.61882791549,1952.83875101396
1027400,1687.0459974611,2290.26266719073
1027401,1532.39050525752,1516.83254972917
1027402,1956.87719640876,1857.88139712052
1027403,1553.89503338126,1834.41291834836
1027404,1233.76672082743,1342.60960486332
1027405,2676.90530716293,3004.07883068842
1027406,2428.8001434984,2786.09944424234
1027407,2336.06860127298,2567.0570138782
1027408,1084.63928686177,936.978749590801
1027409,991.687126229466,1148.56625866244
1027410,1194.46661951644,1137.75179732291
1027411,1296.91585545832,1414.90197593917
1027412,2151.94186519077,2919.65499432237
1027413,2436.31034916619,2615.86960892154
1027414,1342.34891779533,1893.86000999728
1027415,1589.37465844474,2017.37524708286
1027416,1462.43559939918,1430.95901494157
1027417,3957.91247432812,3753.10667725524
1027418,4423.74579144176,5657.09514647452
1027419,1484.69400333918,1601.31798826659
1027420,1630.18352294607,1765.73301822997
1027421,1214.89452701355,1369.91457221104
1027422,5310.4212827012,4693.48404967472
1027423,1662.68428773003,1912.67828270064
1027424,1244.39806639707,1236.26051568685
1027425,1193.82495124334,1167.28970386025
1027426,2614.09147413544,2868.1276865386
1027427,1671.75008854202,1921.73276140664
1027428,2099.29429635365,2200.29328171908
1027429,1802.46549837036,1996.87125875098
1027430,2889.50524988447,3080.54619193284
1027431,1773.80208426775,1969.41522849944
1027432,1464.01770724892,1628.85574739089
1027433,1005.78866702165,1012.79751487241
1027434,1692.33673429817,2043.47495302081
1027435,1964.59653694634,1842.9360933059
1027436,1525.87623125391,1336.79943231092
1027437,1015.68318932223,1207.17890794148
1027438,2464.51654988725,2432.13880043367
1027439,1344.9615205572,1420.27605392681
1027440,1906.68924386393,2476.04364708592
1027441,2699.91510127373,3122.0695302022
1027442,2623.81162051835,2966.44817494648
1027443,2429.4793645478,1854.74199806675
1027444,2611.11465823209,3009.58978709954
1027445,2250.88328127811,1959.73436758559
1027446,850.896357413228,1205.76966742787
1027447,2064.8742838928,2198.65734130672
1027448,1615.10266484681,1779.47227750436
1027449,3124.54136487328,3742.67145227845
1027450,1378.18503046584,1357.69452307633
1027451,3246.32761895775,4290.06024659573
1027452,1979.20620681598,1514.90016766392
1027453,3087.87112925579,3426.33509790141
1027454,2721.86867655867,3330.40836629099
1027455,2585.0815106393,2336.90261638554
1027456,1943.02145981606,1810.06532806768
1027457,4916.7345996844,4435.28245126792
1027458,2942.81461344845,2844.07306408687
1027459,1930.19307152495,8221.07080099791
1027460,1138.79437117392,1457.11467962042
1027461,2203.8993689491,1966.07323176937
1027462,1855.07363803398,2028.61875919086
1027463,1566.58765554003,1477.84204514978
1027464,2860.05109450546,3547.95972612109
1027465,1724.54673626507,1840.19779177557
1027466,888.704738937534,1036.33883750675
1027467,1524.29717258689,1900.02490789619
1027468,1329.81602745867,1287.26227109509
1027469,3536.97424352343,3796.2712808352
1027470,3001.33309909411,4126.983843976
1027471,1389.23429567187,1424.34174425573
1027472,1085.88088386384,1323.1896475098
1027473,1641.38338833353,1794.45198275501
1027474,3619.72440527438,3420.96987712932
1027475,1666.79475095904,2020.32199299638
1027476,2130.41419983876,2390.02783560397
1027477,2528.47887345566,1927.41878021511
1027478,2151.72784652281,1870.46856711309
1027479,1568.80808217978,1529.1015042739
1027480,1424.1680757787,1466.441513225
1027481,1557.98531123571,1771.73958078765
1027482,1598.43565476028,1606.62754351412
1027483,1582.41865314128,1829.11361567837
1027484,2376.08719531906,2703.94308950977
1027485,2605.26384958395,3322.53572885651
1027486,1292.90323467839,1487.32278571097
1027487,1505.96579401678,1656.06275831751
1027488,2636.41080708294,2425.22126865141
1027489,1582.87954832769,1770.42225050488
1027490,1706.41405278929,1933.94047508743
1027491,1574.44485955052,1703.11249871322
1027492,3177.51980919668,3554.17824452199
1027493,2178.98480511924,2180.74860881447
1027494,2627.75691066602,2282.43050454701
1027495,1023.10302469177,950.166011407548
1027496,2480.81163167812,2028.78082716504
1027497,1825.52856708724,2469.08517209536
1027498,1694.6192369576,1750.99880169871
1027499,1497.77320714391,1465.03297566759
1027500,1741.94669333879,1686.71059840203
1027501,2426.14790647479,2791.36725975262
1027502,973.391525736965,1253.11687910106
1027503,1967.96770838952,2257.22637558344
1027504,3813.29005070727,3965.2710507752
1027505,2537.326183439,2892.27587960821
1027506,1437.13797169067,1353.52701277698
1027507,1889.32025476473,2025.91137337552
1027508,2318.76441876208,2185.45991254234
1027509,2282.8806257997,2025.57540985452
1027510,1910.12841438217,1958.28336582539
1027511,1539.33138590839,1497.48830145168
1027512,2064.78860641169,2195.90885095242
1027513,1624.05267994997,1620.53202493125
1027514,2391.79413376945,3147.62356897528
1027515,2472.27775548945,3468.83442155792
1027516,2145.60231617403,3073.38713155435
1027517,1362.59165129584,1635.06595985083
1027518,2476.60094838201,2633.37495472228
1027519,1869.02952330375,1807.17740387572
1027520,1969.44257773315,2222.00022947101
1027521,1846.24694241767,1583.49419816324
1027522,1993.50351143744,1796.29302722938
1027523,1848.43275045065,1772.01125651049
1027524,1556.11388252231,1338.93516266655
1027525,1605.32625338167,1315.89011167642
1027526,1054.53437715055,1333.43927848193
1027527,2103.80086266811,2905.63911078382
1027528,1975.48472686006,2049.34578195751
1027529,1365.0464199267,1676.69569213138
1027530,1050.85969384958,1090.45525207599
1027531,2781.33588783849,3433.52520788818
1027532,1767.89056360966,1988.86939943147
1027533,1873.92586314842,2507.91904200431
1027534,812.454505478093,1098.81664741613
1027535,1727.95825723412,1631.61371021346
1027536,2428.50617792786,2767.1298085326
1027537,1790.33191829757,2257.86630017884
1027538,1701.61923945432,1818.58598183716
1027539,2411.2581227682,2297.71550784543
1027540,1401.52649943302,1341.24158865188
1027541,1440.86808795006,1548.1933825226
1027542,1585.08006644302,1554.86751457621
1027543,1252.50026097969,1936.66396226576
1027544,1441.91091405549,1578.13871839042
1027545,2391.72762989426,2441.79859264295
1027546,1274.66558743592,1295.87408740643
1027547,4328.1650822638,3256.74049901437
1027548,2591.80194952106,3090.07038166109
1027549,1349.70774483578,1882.13115940021
1027550,1634.99992636497,1829.62066039601
1027551,1867.19450734869,1729.20969159598
1027552,1635.52752008819,1322.18529165535
1027553,2155.30737385285,2363.63967040384
1027554,2482.3184734489,2514.55065520738
1027555,1116.04130966709,1110.23501288301
1027556,1496.48522007111,1523.08185672449
1027557,1262.79766489818,1668.19557509311
1027558,2245.88744900835,2824.67737628671
1027559,1184.55642094908,1433.83105233077
1027560,1591.37475958028,1681.94217981638
1027561,3511.70388118457,2186.38145309435
1027562,868.443470405176,1018.88587512501
1027563,3471.42283502088,3842.47720495775
1027564,3322.15308140956,2973.85159408645
1027565,1373.35452883992,1535.90847778241
1027566,1600.93306699239,1672.22018006026
1027567,2387.59523555537,2891.56998882812
1027568,1809.98556023351,2063.59414492363
1027569,2808.40234995316,3018.08765057951
1027570,1377.68670010989,1152.26323764911
1027571,2589.64831082288,2964.06530108789
1027572,1306.84365826702,1402.65755688276
1027573,1126.46356586245,1120.337813651
1027574,1546.72294850259,1577.34652694907
1027575,2252.26829048478,2117.38566033609
1027576,981.611883461232,1109.40082707545
1027577,921.521817772198,1049.1933605991
1027578,1995.81305660679,1811.57302292529
1027579,2438.49896825883,2908.08224514001
1027580,1287.51107496808,1728.6370924065
1027581,2406.89873595511,2435.17569768526
1027582,1911.94661712374,1887.57420131737
1027583,1962.88436998492,1774.15880672718
1027584,3740.76965849874,3631.24216121727
1027585,1705.8433904176,1710.7714359653
1027586,2350.95383599864,2540.59280202032
1027587,1351.01416279978,1421.65337318563
1027588,1156.78753953793,1339.06563267321
1027589,1513.62187903124,1806.3262938727
1027590,2653.26811138925,2484.46479131972
1027591,2426.7745166047,2627.37395190569
1027592,1784.9682582234,1727.2147108051
1027593,1733.88022429904,2659.0030171959
1027594,2620.25065427742,3255.14441716545
1027595,1143.76608478655,1110.97300015372
1027596,2267.77869768064,2244.99311685695
1027597,1714.04690259947,1912.33754678495
1027598,3587.99291609929,3310.60771809708
1027599,3851.53354295533,3914.56474072342
1027600,4162.37423943987,3622.06936661219
1027601,1506.56014948696,1310.2531307121
1027602,2112.4338324003,2105.16079335744
1027603,1711.77555031663,1750.97598371256
1027604,2386.4304276016,2225.25080627932
1027605,1583.86782466091,1485.86588216204
1027606,1865.16188182459,2030.65985485971
1027607,1748.86812436147,1708.96645243364
1027608,2859.82223815319,3886.28728382609
1027609,1024.29760866349,1028.6151120117
1027610,1658.04364872875,1690.92172737832
1027611,1913.15488114514,2282.06433518148
1027612,2954.90202145502,2813.48692528928
1027613,2185.38833526995,2230.31149213219
1027614,1401.43982768301,1472.70423662744
1027615,1294.55235037433,1458.73122166398
1027616,2279.14881075456,2196.53581477277
1027617,1894.19483764598,1978.76161860002
1027618,1691.71845850615,1673.19149237572
1027619,1415.39994894929,1179.58166943449
1027620,1004.03622533863,1003.08793994869
1027621,2913.18500429579,2764.20038499843
1027622,2159.5438309834,2298.04487471067
1027623,2602.85800769732,3443.8408013739
1027624,1545.46122569445,1469.46675952887
1027625,1278.740979313,1407.15635037489
1027626,1381.11152221559,1489.16287607195
1027627,1093.07658893722,1429.4481017659
1027628,1320.24406856509,1747.90725996791
1027629,2802.49128830612,3497.27060222444
1027630,1735.11578142702,1914.43427927256
1027631,1102.25827053513,1088.32495340068
1027632,2308.32642522468,2560.02827322098
1027633,1723.54925656425,2050.8322803324
1027634,3672.97398759905,4003.97840636244
1027635,2214.79985031032,2372.51240265144
1027636,1808.2219018659,1800.56581228916
1027637,1338.86393921704,1351.74197809931
1027638,1345.39673060422,1414.6825447238
1027639,1238.45940822047,1183.86957954658
1027640,1995.00914558108,2826.92335532342
1027641,2502.12488767147,2379.59345434764
1027642,1557.80182911113,1678.04435330231
1027643,1631.11353503084,1762.54169948366
1027644,1925.46940895186,3333.68197304374
1027645,2516.16311610062,2492.43868902985
1027646,2643.56095001094,2286.96115956831
1027647,1516.58426266739,1622.62310904024
1027648,2534.56938241034,2431.46664797585
1027649,2869.63479810982,2831.55336460522
1027650,1895.76197544609,1700.60624719662
1027651,1443.99021490014,1692.88564843372
1027652,2982.56587381918,3311.33473148839
1027653,3087.77041106322,2646.3046364303
1027654,1740.6650532228,1930.08827644799
1027655,1746.36507575943,1768.89757594036
1027656,2943.12114463192,2351.28506806267
1027657,1848.08604354125,1890.34957892567
1027658,2741.92019574217,4086.25793349298
1027659,2735.76674706219,2618.36292054248
1027660,1588.54760864759,2127.80728335703
1027661,1646.45659540433,1632.73733592357
1027662,2231.76362290125,2249.54159045167
1027663,1406.41232526672,1600.36195428297
1027664,1330.31674768082,1511.53985127974
1027665,1513.05201941169,1227.30611807938
1027666,1764.42030136137,2258.31914144312
1027667,1908.63118944482,2141.28152851808
1027668,1573.65935278063,1814.19527936861
1027669,1312.35424030208,1519.66991827837
1027670,2669.57337370803,2814.2096285694
1027671,1480.59267399909,1668.75655926153
1027672,2164.67963093148,1910.81578755982
1027673,1368.90203691364,1781.94546407971
1027674,1329.00025462694,1079.45403120741
1027675,2789.10801208435,2356.09542781009
1027676,992.910102549618,1231.48720352505
1027677,1563.7292332645,1625.61601728485
1027678,1553.86808623048,1672.90954691943
1027679,2160.01569420985,2214.28065780066
1027680,1321.60840407971,1617.80911292968
1027681,1166.63747216499,1152.93511393835
1027682,1283.3679398183,1235.20118353209
1027683,1433.67427831505,1477.01271862507
1027684,1745.94184734065,2315.20913292173
1027685,1692.35470153836,1849.47889680185
1027686,2836.27840919832,3826.98082941874
1027687,2394.57432255939,2844.29615162054
1027688,1489.40881763915,1622.63833788448
1027689,1214.84535029454,1176.70374083439
1027690,2928.76115231058,2726.98705181869
1027691,1336.35503651445,1522.3382091795
1027692,1840.58188807388,2309.91606752586
1027693,1514.33582974543,1413.42044562031
1027694,1301.7872367325,1158.31399930445
1027695,1867.55262221365,2338.38649192877
1027696,1775.3247449055,1918.17266384462
1027697,1786.18043306305,4175.01857941488
1027698,1338.69384919535,1667.64887370226
1027699,2677.88697266132,14491.8547181485
1027700,1889.53266265508,2168.34280569554
1027701,1969.13650465219,2408.7814986092
1027702,2230.33262423235,3140.07408981199
1027703,1751.58604669759,1943.83112989704
1027704,1777.83508500979,1872.67584703326
1027705,1442.50888567426,1343.9581601744
1027706,1500.68712830108,1666.35296809519
1027707,1243.89390951722,1383.73540214798
1027708,897.216038133237,1127.60659903315
1027709,1881.56840837353,1816.25641525656
1027710,2222.65204741912,2427.40711033062
1027711,1638.57020844861,1564.26915667033
1027712,1919.64693823021,1944.06712300903
1027713,1577.04665801114,1604.82887716507
1027714,1553.5499388398,1687.33719582133
1027715,1731.3570298558,1752.89469610945
1027716,2308.25346174025,2192.28319026404
1027717,2739.296102208,2795.42996093065
1027718,1169.16384790394,1279.76300036945
1027719,2102.53484818863,2133.43664395492
1027720,2549.85574188489,2865.58071139982
1027721,2867.64800592238,2404.28059857664
1027722,2091.70725940959,1980.9807124858
1027723,2115.21337748583,3878.19237690451
1027724,1381.62339701029,1149.98548778318
1027725,1375.96883290191,1441.34701138939
1027726,2669.95930774519,2601.18543530745
1027727,1367.69725892683,1587.29696634989
1027728,2044.93185304056,2554.07382288775
1027729,1383.08344857721,1849.23630458132
1027730,2739.90639650226,2601.7117839287
1027731,2096.79795958766,2872.87058518416
1027732,1205.69324898761,1280.59449347019
1027733,1165.41352909791,1030.52875105684
1027734,1273.02582347934,1323.30598662894
1027735,2668.8220924997,2179.62434871518
1027736,3263.49589245068,3478.08185970388
1027737,3207.21878865453,3775.70459179279
1027738,1519.92329748888,1591.23267738888
1027739,3044.69858889151,3383.64104547275
1027740,1175.03452518699,1401.48791585209
1027741,1775.53219232784,2139.42987295884
1027742,1358.3650387634,1372.30264383683
1027743,2592.83417009544,2688.84077192176
1027744,2112.3278735735,2799.34631924852
1027745,2200.94194532087,2135.75801854196
1027746,1692.77668187356,1951.22079786827
1027747,1288.24810381538,1281.17983011524
1027748,1504.332958554,1726.58663961579
1027749,2419.76924108075,2437.95271653468
1027750,3183.85131019133,3939.10215118999
1027751,1796.74185810235,1765.5363147361
1027752,2099.14121884368,3530.50901689083
1027753,1763.25714607405,1655.80368137716
1027754,1322.56889303132,1547.60612183499
1027755,1492.66777296603,1815.69512758299
1027756,975.32521228247,1141.06885914329
1027757,3033.66089562713,4018.42339499021
1027758,1588.15256034589,1532.0964806311
1027759,1790.06551203389,1818.71193166039
1027760,1663.29191984605,3211.96396454754
1027761,1335.11634478788,1286.16999729002
1027762,1690.87904367987,1437.27858392383
1027763,1307.21143608537,1557.93934441874
1027764,1352.07411144251,1390.84920651753
1027765,1281.10472288668,1005.27380697672
1027766,1987.61937035684,2638.03635935001
1027767,1228.93539273577,1526.82666766968
1027768,3842.4322748737,3435.42012478435
1027769,2200.58728102045,2255.03969532533
1027770,2419.47155361792,2774.72390514427
1027771,2787.10683774448,3155.3870137094
1027772,2155.41088487627,2936.27222993035
1027773,1226.8869409761,1166.55094279966
1027774,2310.61443965843,1966.26134220905
1027775,1677.48978620456,1947.68973462827
1027776,2111.47811765911,2561.88346594749
1027777,1109.54351045608,1237.12180158852
1027778,1386.83523698022,2002.73494382432
1027779,1254.15492705365,1098.43601327236
1027780,3831.64247788683,4029.55761382567
1027781,1945.41523328065,2272.56692200893
1027782,2715.06798621663,2342.51804330722
1027783,2148.81802348957,2985.21797388074
1027784,1899.88248793665,2745.3214892511
1027785,1464.17700804456,1665.43584628671
1027786,2124.87399720987,1732.47552231108
1027787,1211.30750831954,1182.04820048276
1027788,1776.41026126922,2027.17738004472
1027789,1935.33768043943,2032.89277997578
1027790,1861.25353917428,1694.79937194308
1027791,2532.46454806764,1937.91011747165
1027792,1130.28886007286,1098.99820675275
1027793,1411.79204409266,1562.95148119035
1027794,2259.9607669051,2218.71405821937
1027795,1634.23329667322,1785.65979304117
1027796,1247.29956643562,1311.69214479956
1027797,1868.270224918,2125.03802833156
1027798,3176.33165742858,3318.67854685522
1027799,1120.74770275722,1311.29141727636
1027800,3025.03264300695,3009.92010535767
1027801,1101.59153852341,1295.92006490154
1027802,1412.92000080059,1383.59207338391
1027803,1157.30390922936,1192.95051323979
1027804,1245.16157663645,1309.91619996568
1027805,2979.40032460434,3058.20880796247
1027806,1550.99876837185,1796.602688386
1027807,1082.4831086516,1037.47032785631
1027808,1213.31336477923,1067.06409301942
1027809,1925.91759904629,1528.03484367909
1027810,1398.02816894381,1352.42446898303
1027811,1702.16457074622,1779.26084365594
1027812,1485.46759096838,1375.558309308
1027813,1920.84302452142,1987.62253169155
1027814,1079.73719437154,1000.24450351168
1027815,2638.14031574528,3347.74597625666
1027816,1356.66389115439,1624.75341584247
1027817,985.512892145692,1066.62343835491
1027818,2652.79935754068,2810.25189413873
1027819,1372.2997618736,1393.83513330493
1027820,2667.67178626526,3535.54239194999
1027821,2010.01558662791,2054.36775009308
1027822,1165.54467314046,1271.25028329197
1027823,2290.1212308451,2399.01923411076
1027824,1108.56393721554,1376.63393540958
1027825,1404.20971891067,1511.53321957398
1027826,996.445619118261,962.978101559941
1027827,1332.86899266555,1234.21321751352
1027828,2113.09386738917,2227.15850066026
1027829,1839.5329387166,2198.24447417452
1027830,1668.04197649121,1589.38559922384
1027831,2784.59463463082,3406.14679553483
1027832,2924.16989416272,2612.96265018974
1027833,1063.58448059626,1245.7789350328
1027834,1198.85897580252,962.830295903028
1027835,2146.65517635912,2687.65287239518
1027836,1486.61123754821,1392.85186021693
1027837,1280.12269345779,1609.59137355834
1027838,2226.13869728877,2292.47038507405
1027839,1934.04423117437,1796.26529771984
1027840,1725.55837811509,1705.23617526079
1027841,1839.93584323414,2014.10724816567
1027842,2473.80471663077,2591.14495377544
1027843,1832.89674007394,2390.05661697558
1027844,1166.20189837978,1018.85347937642
1027845,2801.22905132963,3775.51620680331
1027846,4798.22940958469,4971.65528307277
1027847,1824.98464077118,2095.55688245327
1027848,2800.86258078815,2874.39278147571
1027849,1543.87700411468,1810.13628804408
1027850,1027.03788667177,1498.87409554062
1027851,1974.26548588897,1837.01815756159
1027852,958.810266794345,1214.55170421939
1027853,2102.03070980762,1882.14784610695
1027854,3287.51670929075,3625.71142624717
1027855,1725.50857907366,1781.63544259367
1027856,2880.03905473335,3192.3855063529
1027857,1205.31171729938,1387.57137709338
